%
% Convert TDMS to ASCII v1.2 
% File created on 10-4-2026 16:22:13
%
% For Matlab use: 
Input=dlmread('13 2 s1200 cavitation50.dat','\t',[8 0 32817 5])

Time     	ch 0     	ch 1     	ch 2     	ch 3     	ch 4     	
0.0065625000	-3.4367987000	1.6652223000	1.5536588000	-0.8007741000	0.0718607204
0.0067187500	-0.7218392000	-1.1138013000	0.8509326000	1.5309919000	-0.0798371651
0.0068750000	0.8751958000	-1.3054581000	1.7772535000	-0.0980501000	0.1221833260
0.0070312500	0.3960853000	-1.3374009000	0.6273379000	0.6046739000	0.2714302660
0.0071875000	2.8555192000	-0.1555173000	0.7551063000	-0.9604841000	-0.0333213474
0.0073437500	-1.1370683000	-1.3374009000	1.0745273000	-2.8450621000	-0.1853321196
0.0075000000	-0.5301950000	1.5374511000	-0.9697671000	0.8282679000	-0.2164643429
0.0076562500	-1.3606532000	-0.2832885000	0.3398590000	-0.5452381000	-0.0681039151
0.0078125000	-4.4589011000	1.9527075000	-2.6307563000	-3.4200181000	0.0103784904
0.0079687500	-2.0952893000	-3.7011681000	-0.2350988000	1.8184699000	-0.0038578529
0.0081250000	-3.2451545000	-4.6913949000	-1.1294776000	-0.8007741000	0.0268050404
0.0082812500	0.6196702000	-1.4971149000	-0.2989830000	-0.9604841000	0.1038273082
0.0084375000	1.2584842000	-0.3471741000	-0.4906356000	1.6587599000	0.1460148604
0.0085937500	3.1749262000	-0.2513457000	2.4160955000	-1.3757301000	0.0422929304
0.0087500000	-0.2107880000	1.1860803000	-0.7461724000	-0.2258181000	0.0280044393
0.0089062500	2.6638750000	1.6652223000	2.3522113000	-0.4813541000	0.0496457671
0.0090625000	-1.2967718000	-2.2317993000	0.6592800000	1.2435139000	0.2272089504
0.0092187500	1.2265435000	0.7708239000	1.0745273000	-0.0980501000	0.1180115038
0.0093750000	-3.3409766000	-2.7428841000	0.2120906000	2.5531359000	0.0766061682
0.0095312500	2.4402901000	-1.8804285000	1.2981220000	1.8184699000	-0.0130880096
0.0096875000	-2.1911114000	-0.7624305000	-1.0975355000	-1.8868021000	-0.0052658429
0.0098437500	4.0373251000	0.1000251000	2.1605587000	-0.2577601000	-0.0754567518
0.0100000000	2.2486459000	-1.3693437000	-1.5127828000	-0.5132961000	-0.0805672340
0.0101562500	1.9931203000	0.8985951000	0.8189905000	-2.0465121000	0.0295688726
0.0103125000	3.2068669000	-1.1457441000	0.0843222000	2.1378899000	0.0514709393
0.0104687500	-3.0215696000	0.4513959000	-0.2989830000	-2.9728301000	-0.1493501529
0.0106250000	-3.3409766000	-0.3791169000	-1.3530723000	0.4769059000	-0.1127424129
0.0107812500	-3.2132138000	3.2943051000	-0.7461724000	0.3171959000	-0.1326628640
0.0109375000	-4.1394941000	-4.5316809000	0.1801485000	1.8504119000	0.0255534938
0.0110937500	1.5140098000	4.3164747000	-0.9378250000	1.5948759000	-0.0551191185
0.0112500000	-3.0854510000	-4.8830517000	0.2120906000	0.6685579000	-0.2271024896
0.0114062500	5.7301822000	4.3484175000	0.4037432000	0.1574859000	0.0934499004
0.0115625000	-2.3508149000	-1.7846001000	1.6175430000	-0.3216441000	0.0945971515
0.0117187500	2.5361122000	4.5720171000	0.8189905000	-0.9924261000	-0.1184265207
0.0118750000	-0.2107880000	-4.2761385000	0.1162643000	-2.9089461000	-0.2329430407
0.0120312500	-2.0952893000	2.8471059000	1.6175430000	-0.5452381000	-0.0187199696
0.0121875000	0.0127969000	-4.7872233000	-0.2031567000	-3.1644821000	-0.0311832885
0.0123437500	-3.5645615000	-2.7748269000	-1.0975355000	-1.2160201000	-0.1154019496
0.0125000000	2.7916378000	0.1639107000	2.1925008000	0.1255439000	-0.3262875629
0.0126562500	-0.7857206000	3.9970467000	0.8189905000	0.3171959000	-0.1550864085
0.0128125000	0.5557888000	-1.1457441000	0.2120906000	-1.1201941000	0.0242497993
0.0129687500	0.3322039000	-2.1679137000	0.7870484000	1.0518619000	0.1244778282
0.0131250000	-2.1272300000	-3.2539689000	0.5634537000	0.5727319000	0.0301946460
0.0132812500	-2.5424591000	-3.4456257000	-0.2031567000	1.9462379000	0.3484525338
0.0134375000	-3.7881464000	-2.5192845000	-0.2031567000	-0.1299921000	0.3818792593
0.0135937500	-3.3090359000	2.1443643000	-2.7265826000	1.9142959000	0.1500302393
0.0137500000	-2.3827556000	4.0928751000	-1.3211302000	-0.3216441000	0.1340730193
0.0139062500	-0.7218392000	5.2747587000	-1.1294776000	-1.5354401000	0.1265637393
0.0140625000	1.8972982000	3.0068199000	-2.0238564000	-1.0882521000	0.1172292871
0.0142187500	0.6196702000	0.0680823000	-0.5545198000	0.4130219000	0.3895449826
0.0143750000	4.8997240000	-1.9123713000	-0.5864619000	-0.9285421000	0.4477940504
0.0145312500	0.9710179000	0.5472243000	-1.5127828000	0.8921519000	0.3462101793
0.0146875000	2.6319343000	-2.4234561000	0.1482064000	0.2533119000	0.2979734849
0.0148437500	2.8555192000	-2.6789985000	-2.4710458000	1.0838039000	0.3677472115
0.0150000000	-2.0952893000	3.9970467000	-0.1392725000	-0.0661081000	-0.0258120674
0.0151562500	6.3051148000	3.7415043000	-3.4612509000	1.7545859000	-0.4403347529
0.0153125000	-0.6260171000	7.3190979000	-0.4586935000	1.6907019000	-0.1435096018
0.0154687500	3.2388076000	6.7441275000	-3.5570772000	0.2852539000	-0.0980367396
0.0156250000	3.0152227000	3.8053899000	0.8189905000	3.1280919000	-0.1936236162
0.0157812500	0.8432551000	-3.6692253000	-1.6405512000	1.1796299000	-0.3215421151
0.0159375000	4.7080798000	-3.6372825000	-0.6503461000	5.9070459000	-0.2056697529
0.0160937500	-2.8618661000	-4.2761385000	-3.3654246000	2.2656579000	-0.1652030774
0.0162500000	2.5999936000	-0.0596889000	-0.4267514000	5.2682059000	-0.1978475862
0.0164062500	-5.2254779000	3.6776187000	-1.8960880000	0.7004999000	-0.2726796474
0.0165625000	-0.4343729000	6.2330427000	-1.1933618000	0.8282679000	-0.2446241429
0.0167187500	-1.5522974000	3.7415043000	-2.6626984000	-0.1619341000	-0.0778555496
0.0168750000	0.5877295000	1.2819087000	-0.7461724000	-0.7688321000	0.1514903771
0.0170312500	1.4501284000	-2.8387125000	-1.2572460000	-2.0145701000	0.1078426871
0.0171875000	1.3223656000	-8.7481305000	-3.9723245000	-2.4937001000	0.1408522304
0.0173437500	3.4943332000	-4.7872233000	-1.4169565000	0.4130219000	0.2752370538
0.0175000000	2.3125273000	-1.1457441000	-2.1516248000	-0.7049481000	0.1588953615
0.0176562500	1.2584842000	0.6749955000	-2.3752195000	0.7643839000	-0.1070061574
0.0178125000	1.7056540000	2.9429343000	-1.4169565000	0.7004999000	-0.0156953985
0.0179687500	-0.0830252000	2.6873919000	-0.8419987000	-1.5034981000	0.0129858793
0.0181250000	1.1946028000	-0.0596889000	0.2120906000	0.7963259000	-0.1353224007
0.0182812500	-0.5940764000	-0.1874601000	-0.6503461000	-1.7590341000	-0.1254664707
0.0184375000	1.3223656000	-0.6346593000	0.9148168000	-0.7688321000	-0.5559463762
0.0185937500	-0.4982543000	-2.3595705000	-0.4906356000	-0.1938761000	-0.5091698196
0.0187500000	0.9071365000	-2.2637421000	1.8730798000	1.5629339000	-0.3437049207
0.0189062500	-2.2869335000	-1.0818585000	0.4037432000	1.8823539000	-0.3589842196
0.0190625000	-2.6063405000	-0.6985449000	0.5315116000	1.7545859000	-0.3673800118
0.0192187500	-3.0854510000	3.6137331000	1.6814272000	0.7643839000	0.0526181904
0.0193750000	-3.8520278000	0.3236247000	0.7870484000	0.2533119000	0.4829938004
0.0195312500	-3.1493324000	-0.1555173000	-0.0115041000	-2.2381641000	0.2274175415
0.0196875000	-2.3827556000	-1.8484857000	-0.0753883000	-2.5895261000	0.0756675082
0.0198437500	-1.7758823000	0.2277963000	-0.3948093000	-2.5575841000	0.1878373782
0.0200000000	-0.6898985000	-4.4358525000	0.0843222000	-3.8991481000	0.3457408493
0.0201562500	-0.3066101000	-2.7109413000	-2.5349300000	-1.2160201000	0.4081095915
0.0203125000	-0.7857206000	-3.0623121000	1.0745273000	-1.7909761000	0.1396006838
0.0204687500	0.5238481000	1.3138515000	-1.0975355000	0.3491379000	0.0919897626
0.0206250000	-1.6800602000	-3.2859117000	1.6814272000	-2.4937001000	-0.0039100007
0.0207812500	-0.5301950000	0.1639107000	0.4356853000	0.1894279000	-0.1692706040
0.0209375000	-1.0412462000	-6.1288209000	1.9050219000	-4.2824521000	-0.2475444185
0.0210937500	0.4919074000	-0.7943733000	1.0425852000	-1.8868021000	-0.0577265074
0.0212500000	-0.6898985000	-3.5095113000	2.7994007000	-2.5895261000	0.1036708649
0.0214062500	-0.9134834000	-0.4749453000	1.7772535000	-0.2577601000	0.0055808949
0.0215625000	0.1725004000	-2.3915133000	1.7453114000	-0.2577601000	0.2122425382
0.0217187500	-1.9355858000	1.8249363000	2.0327903000	0.7004999000	0.5753996626
0.0218750000	-1.3925939000	0.0041967000	2.7035744000	2.7447879000	0.5753475149
0.0220312500	-3.7242650000	-1.5929433000	0.8509326000	0.8921519000	0.5782156426
0.0221875000	-1.2648311000	-3.1900833000	4.6520425000	3.0961499000	0.5271108204
0.0223437500	0.4919074000	-1.8804285000	1.2022957000	-1.0243681000	0.4629690538
0.0225000000	-2.2230521000	-2.9984265000	4.4923320000	-1.5354401000	0.3498083760
0.0226562500	2.8555192000	-0.3152313000	1.5856009000	-0.4174701000	0.1511774904
0.0228125000	-0.2427287000	2.7832203000	1.5856009000	-4.1546841000	0.0411456793
0.0229687500	1.3862470000	0.9944235000	0.8509326000	0.0936019000	0.1944079982
0.0231250000	1.4501284000	0.5152815000	0.8509326000	0.2852539000	0.1802238026
0.0232812500	0.6196702000	-2.1359709000	0.9467589000	-1.7909761000	0.0249277204
0.0234375000	0.6196702000	-2.6151129000	-0.4586935000	2.3934259000	-0.1151412107
0.0235937500	0.2044411000	-2.5831701000	-0.1712146000	-1.0563101000	-0.0554841529
0.0237500000	-0.6260171000	-3.0942549000	-0.2350988000	-1.7270921000	-0.1662460329
0.0239062500	2.5041715000	-0.7624305000	-1.7044354000	0.8921519000	-0.4019018407
0.0240625000	1.5778912000	1.4096799000	-0.0434462000	-3.3241921000	-0.4318868129
0.0242187500	1.1307214000	0.9944235000	-2.5349300000	2.0740059000	-0.3793740007
0.0243750000	1.5140098000	-1.8165429000	-1.5766670000	-0.3535861000	-0.2876982074
0.0245312500	-0.9773648000	0.1319679000	-1.0336513000	0.6046739000	-0.3492325851
0.0246875000	2.0570017000	-1.0818585000	0.5315116000	5.3959739000	-0.3235758785
0.0248437500	-2.2549928000	-1.3054581000	0.4995695000	1.4351659000	-0.0771254807
0.0250000000	0.4919074000	-0.1874601000	0.4995695000	4.0863519000	0.1470056682
0.0251562500	0.0766783000	-0.7304877000	1.8411377000	1.0199199000	0.2323194326
0.0253125000	-0.1149659000	-0.6027165000	3.4063006000	0.1894279000	0.0334799560
0.0254687500	2.0889424000	-0.8263161000	2.5438639000	0.1574859000	0.2099480360
0.0256250000	-1.5203567000	-0.1235745000	1.6494851000	-1.3757301000	0.1200974149
0.0257812500	3.4943332000	2.1763071000	2.1925008000	-0.5771801000	-0.0052136951
0.0259375000	-3.1173917000	1.2499659000	-0.4267514000	-0.6091221000	-0.1125338218
0.0260937500	1.8972982000	-2.8387125000	0.1482064000	-2.1742801000	-0.3759843951
0.0262500000	-3.9478499000	-0.9221445000	0.1482064000	1.0199199000	-0.4100368940
0.0264062500	-0.9134834000	-1.2415725000	-0.9697671000	-3.9310901000	-0.4213529618
0.0265625000	-1.8397637000	0.4833387000	-0.6184040000	0.0616599000	-0.2162036040
0.0267187500	-1.6800602000	-1.6887717000	-0.7781145000	-0.6091221000	-0.0856255685
0.0268750000	-1.0093055000	1.3777371000	-2.3752195000	-5.6879001000	0.0932934571
0.0270312500	-2.6063405000	-1.7846001000	-1.0655934000	-2.0784541000	0.0419278960
0.0271875000	-0.3385508000	3.2304195000	-3.1098878000	-1.9506861000	0.1479964760
0.0273437500	-1.0093055000	-0.3791169000	-0.8100566000	-0.2577601000	0.1294840149
0.0275000000	-0.9134834000	-0.1874601000	-3.4293088000	0.9560359000	0.0922505015
0.0276562500	-0.2107880000	-0.1555173000	0.5315116000	0.8602099000	0.1707329071
0.0278125000	-1.3925939000	1.3138515000	-1.2891881000	0.5088479000	0.2894733971
0.0279687500	0.1725004000	-0.1874601000	0.7870484000	2.5531359000	0.2900470226
0.0281250000	-1.0412462000	-0.2832885000	-1.5447249000	-0.4813541000	0.2844150626
0.0282812500	0.6196702000	1.3457943000	1.2981220000	2.7128459000	0.3758301171
0.0284375000	0.6516109000	-2.3595705000	-1.4808407000	-0.8007741000	0.0419278960
0.0285937500	0.5877295000	2.8790487000	2.2244429000	2.0101219000	-0.0953772029
0.0287500000	1.5459505000	0.1000251000	-0.7142303000	3.3516859000	-0.2182895151
0.0289062500	0.6835516000	-0.2513457000	0.6273379000	-1.4715561000	-0.2845171929
0.0290625000	0.7154923000	-1.4332293000	-1.1933618000	1.3393399000	-0.3863096551
0.0292187500	-1.9355858000	0.5791671000	-1.1294776000	-1.0243681000	-0.0744137962
0.0293750000	-1.3925939000	-0.6666021000	-0.1392725000	-1.9826281000	0.0101698993
0.0295312500	-0.9773648000	0.4194531000	1.2342378000	1.6268179000	0.1657267204
0.0296875000	-0.5301950000	0.4194531000	-0.6184040000	-2.9089461000	0.2042117804
0.0298437500	0.0766783000	-2.4234561000	-0.6184040000	0.2533119000	-0.2196453574
0.0300000000	2.9832820000	-1.7846001000	0.6273379000	0.7324419000	-0.2354982818
0.0301562500	2.7596971000	-0.6666021000	-0.9697671000	-0.0341661000	-0.0819752240
0.0303125000	1.7056540000	0.1319679000	-0.6822882000	1.0518619000	-0.0001553607
0.0304687500	1.0348993000	0.8347095000	-1.1933618000	-1.3757301000	0.0068845893
0.0306250000	0.3960853000	5.5941867000	-0.4586935000	0.5727319000	-0.0676345851
0.0307812500	-0.1469066000	3.2943051000	-1.0017092000	1.0518619000	0.0467776393
0.0309375000	1.7695354000	-0.7304877000	-0.5225777000	-1.3118461000	0.2183959760
0.0310937500	0.0127969000	-1.2096297000	-1.0017092000	3.0322659000	0.3499648193
0.0312500000	4.1970286000	0.2277963000	-1.4808407000	2.2337159000	0.1445547226
0.0314062500	0.8113144000	-3.0623121000	-0.2350988000	3.9905259000	0.0277437004
0.0315625000	2.7916378000	0.2597391000	-1.1614197000	3.9266419000	-0.1083619996
0.0317187500	0.4919074000	2.6235063000	-0.6503461000	1.4671079000	-0.1205124318
0.0318750000	0.5557888000	2.6235063000	-0.1712146000	1.9781799000	-0.1548778174
0.0320312500	0.4280260000	1.6652223000	2.0008482000	1.4032239000	-0.0308704018
0.0321875000	-0.3066101000	1.0902519000	-1.0655934000	-0.3855281000	0.0019305504
0.0323437500	0.9390772000	-0.5068881000	2.0966745000	0.4769059000	-0.0432294251
0.0325000000	-1.7439416000	0.2916819000	-2.3113353000	-1.1840781000	0.1291711282
0.0326562500	1.1626621000	4.3803603000	1.7453114000	0.4449639000	0.3418819138
0.0328125000	-2.3827556000	0.5472243000	-2.5349300000	0.2533119000	0.3875633671
0.0329687500	0.0766783000	3.7415043000	0.5315116000	-1.4076721000	0.2896819882
0.0331250000	-0.9134834000	0.8985951000	-1.8322038000	1.1157459000	0.1817360882
0.0332812500	-0.7218392000	0.6749955000	0.4356853000	-0.8007741000	0.0914161371
0.0334375000	0.3322039000	1.3777371000	-2.0877406000	-2.0465121000	-0.1279174162
0.0335937500	-3.0535103000	1.9846503000	-1.1933618000	-0.7368901000	-0.2244429529
0.0337500000	2.1847645000	-0.9860301000	-2.3113353000	-1.5354401000	-0.2412345374
0.0339062500	-2.2869335000	1.3777371000	-2.1196827000	-1.4396141000	-0.0155389551
0.0340625000	2.2486459000	0.6430527000	-1.7363775000	1.5309919000	-0.0463582918
0.0342187500	-0.4343729000	-0.1235745000	-1.8641459000	1.0199199000	-0.2681949385
0.0343750000	-1.4884160000	0.8347095000	-2.2155090000	0.6046739000	-0.4136350907
0.0345312500	0.0127969000	2.8151631000	0.2120906000	2.1698319000	-0.3626867118
0.0346875000	-2.3827556000	2.0485359000	-1.4808407000	0.9879779000	-0.2198539485
0.0348437500	-1.7758823000	1.1860803000	1.2981220000	1.6587599000	-0.1216075351
0.0350000000	0.2683225000	2.7512775000	-0.4586935000	-0.1619341000	-0.0344685985
0.0351562500	-1.2967718000	0.6430527000	-0.1392725000	1.5629339000	0.0620047904
0.0353125000	0.3641446000	-0.1555173000	-1.0975355000	-0.0980501000	0.0773362371
0.0354687500	0.4280260000	-2.6789985000	0.6592800000	-0.0980501000	0.0968916538
0.0356250000	1.1946028000	-0.4749453000	0.6592800000	2.5850779000	0.1412172649
0.0357812500	-0.5301950000	2.1443643000	-0.3628672000	1.6268179000	-0.0077689362
0.0359375000	1.3223656000	0.7069383000	1.1064694000	-0.0022241000	0.1902883238
0.0360937500	-1.3925939000	-3.7969965000	0.3718011000	-0.5771801000	0.2410281115
0.0362500000	-0.2107880000	2.0165931000	0.8189905000	-1.3437881000	0.1237999071
0.0364062500	0.4919074000	0.6749955000	0.0204380000	-0.8327161000	0.1512817860
0.0365625000	0.0766783000	-1.8804285000	-0.7461724000	-3.0047721000	0.1414258560
0.0367187500	0.2363818000	1.2180231000	0.5315116000	-1.5673821000	-0.2086943240
0.0368750000	0.8432551000	0.8027667000	0.0523801000	0.2852539000	-0.3294685774
0.0370312500	1.7695354000	-0.0277461000	-0.7461724000	0.4449639000	-0.2926000985
0.0371875000	0.5238481000	0.1319679000	-0.8739408000	0.5088479000	-0.4188498685
0.0373437500	1.0668400000	-0.8902017000	-0.0115041000	2.2337159000	-0.2913485518
0.0375000000	0.2683225000	1.8568791000	-0.5225777000	0.6366159000	-0.2498910685
0.0376562500	0.1405597000	0.6430527000	-0.8739408000	2.9044979000	-0.2060869351
0.0378125000	0.0127969000	0.2916819000	-0.4586935000	-0.9285421000	-0.0525638774
0.0379687500	-0.1149659000	1.9527075000	-2.4710458000	2.4573099000	0.0232589915
0.0381250000	1.6737133000	-0.4749453000	-1.6405512000	0.1255439000	0.1275023993
0.0382812500	-1.3925939000	-1.1457441000	-1.9919143000	0.4769059000	0.3337990082
0.0384375000	1.9611796000	-4.0844817000	0.6912221000	2.9044979000	0.3701981571
0.0385937500	1.4820691000	-0.9540873000	-0.8419987000	0.0616599000	0.3876155149
0.0387500000	0.4599667000	2.0804787000	2.6396902000	2.8406139000	0.4436222282
0.0389062500	2.2805866000	2.2082499000	1.0425852000	0.2533119000	0.4996810893
0.0390625000	0.2683225000	-0.5707737000	3.9493163000	-2.1423381000	0.5654394371
0.0392187500	2.3444680000	1.3457943000	1.3939483000	0.7324419000	0.2580282871
0.0393750000	0.0127969000	-2.6789985000	6.2810896000	-1.4396141000	0.1559229382
0.0395312500	-1.1690090000	-2.2637421000	-0.5864619000	-1.6951501000	0.2340924571
0.0396875000	0.0127969000	-1.9443141000	3.5660111000	2.0420639000	0.1803802460
0.0398437500	-2.7979847000	-0.2194029000	-0.5225777000	-0.2577601000	0.0600231749
0.0400000000	-1.4245346000	0.4194531000	1.7453114000	-0.1299921000	-0.0725886240
0.0401562500	-3.5645615000	1.5693939000	-0.9697671000	1.3073979000	-0.1082577040
0.0403125000	-2.6063405000	-0.9540873000	-1.0655934000	-6.7739281000	0.0299339071
0.0404687500	-1.7120009000	1.5374511000	-0.4906356000	-2.1103961000	0.0574157860
0.0406250000	-1.4564753000	0.4194531000	-0.3948093000	-3.9630321000	0.0906860682
0.0407812500	0.1405597000	-0.7304877000	-0.5225777000	-4.6018721000	0.1020542838
0.0409375000	-3.3409766000	0.4513959000	1.7453114000	-0.4813541000	0.1415301515
0.0410937500	-0.9454241000	-1.4012865000	0.3398590000	-1.3437881000	0.0373388915
0.0412500000	-2.1911114000	-2.4234561000	1.4258904000	1.0518619000	0.1550364260
0.0414062500	-1.2967718000	-4.5316809000	0.4676274000	3.6391639000	0.2522398838
0.0415625000	0.6835516000	-3.3497973000	0.4037432000	-1.7270921000	0.1872637526
0.0417187500	-1.2328904000	-5.4580221000	0.8189905000	2.1059479000	0.1303705271
0.0418750000	5.1552496000	2.8471059000	0.8509326000	-0.8646581000	0.0627870071
0.0420312500	-1.6800602000	2.3999067000	1.1703536000	-2.1103961000	-0.0555884485
0.0421875000	3.0152227000	4.6039599000	0.0204380000	-0.2258181000	-0.1384512674
0.0423437500	-2.7660440000	0.2916819000	2.0966745000	-3.3561341000	0.0236761738
0.0425000000	-0.3704915000	3.1665339000	-0.6184040000	0.1894279000	-0.1245799585
0.0426562500	-2.4466370000	-3.7331109000	0.1482064000	2.1698319000	-0.1560250685
0.0428125000	-2.1911114000	-4.5636237000	2.1605587000	1.1476879000	-0.0474533951
0.0429687500	-1.0731869000	-1.9123713000	-0.4586935000	3.8946999000	-0.0029191929
0.0431250000	-2.0952893000	0.8985951000	0.6912221000	-1.7270921000	0.0689925926
0.0432812500	-0.4982543000	-3.2220261000	1.8091956000	-0.6091221000	-0.0920918929
0.0434375000	-0.2746694000	3.5817903000	2.5119218000	-2.1423381000	-0.0240390429
0.0435937500	-0.7857206000	0.8985951000	-0.8419987000	-4.6976981000	-0.0275850918
0.0437500000	1.7375947000	-0.4430025000	2.9591112000	-2.9408881000	-0.0944385429
0.0439062500	-3.8839685000	0.4194531000	1.2981220000	-3.1325401000	-0.2347682129
0.0440625000	2.7596971000	1.8888219000	-0.3309251000	-1.8868021000	-0.2246515440
0.0442187500	-4.9060709000	-4.4677953000	-0.7781145000	2.4573099000	-0.1482029018
0.0443750000	1.3862470000	-0.3152313000	-0.6503461000	0.2852539000	0.0312376015
0.0445312500	-0.6260171000	-0.5068881000	-3.1418299000	3.9266419000	0.0865142460
0.0446875000	-0.2107880000	-0.2194029000	-1.2891881000	0.0616599000	0.1705243160
0.0448437500	2.4722308000	-1.6887717000	-2.9821194000	-0.0980501000	0.2349789693
0.0450000000	0.1725004000	3.4220763000	-1.1614197000	0.6685579000	0.1911226882
0.0451562500	4.2289693000	-2.8387125000	-1.7683196000	-2.0784541000	-0.0910489374
0.0453125000	0.8751958000	0.5791671000	1.6494851000	0.0936019000	-0.1496630396
0.0454687500	1.8014761000	-3.6053397000	-2.6946405000	3.0961499000	0.1976933082
0.0456250000	1.6737133000	0.2597391000	0.6273379000	1.6587599000	0.3142957393
0.0457812500	-0.6898985000	1.6332795000	-0.1073304000	3.6391639000	0.2172487249
0.0459375000	1.4181877000	3.6776187000	0.2759748000	4.1182939000	0.3421426526
0.0460937500	1.3543063000	3.9970467000	-0.3948093000	1.5629339000	0.3861553771
0.0462500000	0.1725004000	4.4442459000	0.2440327000	3.9585839000	0.2298163393
0.0464062500	4.6122577000	1.1221947000	1.0425852000	-0.8646581000	0.1658310160
0.0465625000	0.4599667000	-2.6151129000	0.5315116000	2.2017739000	0.0214338193
0.0467187500	3.3026890000	0.1000251000	0.0523801000	0.4449639000	0.0516273826
0.0468750000	-0.1149659000	1.4416227000	0.5315116000	1.3073979000	0.1106586671
0.0470312500	-0.5621357000	3.2623623000	-3.3654246000	0.9240939000	-0.0058394685
0.0471875000	-1.2967718000	4.3164747000	-0.8100566000	-0.4174701000	-0.2708544751
0.0473437500	-0.5940764000	4.4761887000	-1.8322038000	1.4671079000	-0.1862707796
0.0475000000	1.5140098000	0.8027667000	-3.7806719000	0.1255439000	-0.2318479374
0.0476562500	1.0668400000	-0.9540873000	-2.2793932000	-0.9924261000	-0.1688534218
0.0478125000	3.0152227000	-6.3204777000	-3.3015404000	0.0936019000	-0.1907554885
0.0479687500	1.8014761000	-2.4873417000	-4.0042666000	-2.2381641000	-0.1000705029
0.0481250000	0.1086190000	-1.1138013000	-0.8739408000	-0.4813541000	0.0194522038
