%
% Convert TDMS to ASCII v1.2 
% File created on 10-4-2026 16:22:12
%
% For Matlab use: 
Input=dlmread('12 2 s1200 cavitation25.dat','\t',[8 0 32817 5])

Time     	ch 0     	ch 1     	ch 2     	ch 3     	ch 4     	
0.0096875000	-0.4982543000	3.5498475000	0.1801485000	1.5948759000	-0.0965766018
0.0098437500	-1.3925939000	-3.6053397000	-0.2350988000	0.3171959000	-0.3681622285
0.0100000000	4.4206135000	-0.5707737000	-3.2376562000	-0.0341661000	-0.0662265951
0.0101562500	-3.5965022000	-3.3178545000	-2.6946405000	-0.3216441000	-0.1289082240
0.0103125000	0.5877295000	0.7708239000	-4.7708770000	0.8282679000	-0.1715129585
0.0104687500	-2.5424591000	-1.1138013000	-2.2155090000	0.6685579000	-0.1312548740
0.0106250000	-3.1493324000	3.6137331000	-3.0779457000	-1.8548601000	-0.5800386496
0.0107812500	0.4919074000	-1.5610005000	-2.7904668000	0.1894279000	-1.1282160896
0.0109375000	-1.0412462000	-1.1776869000	-1.6405512000	-2.7172941000	-0.6598768974
0.0110937500	1.1307214000	-6.0968781000	0.0523801000	-0.7688321000	-0.2535935607
0.0112500000	1.5140098000	-4.4358525000	-0.3948093000	-4.8893501000	0.1265637393
0.0114062500	-3.6603836000	-1.1138013000	0.4356853000	-1.7590341000	0.2664240793
0.0115625000	1.2584842000	6.8399559000	0.8189905000	-0.7049481000	0.0713913904
0.0117187500	-4.5227825000	-1.0499157000	0.8189905000	-1.8229181000	0.4785612393
0.0118750000	-1.9355858000	2.6873919000	-1.6086091000	2.7767299000	0.3518942871
0.0120312500	-0.5621357000	-0.6666021000	-0.4586935000	-1.2160201000	-0.1510188818
0.0121875000	-0.5940764000	-1.4332293000	-2.8543510000	2.4253679000	0.0660201693
0.0123437500	2.3125273000	-11.6549253000	-0.5864619000	3.0322659000	0.2397244171
0.0125000000	-0.2107880000	-0.8582589000	-3.1098878000	0.0616599000	0.2641817249
0.0126562500	0.5877295000	-0.7304877000	-3.0460036000	-1.9187441000	0.4456038438
0.0128125000	-0.3704915000	-1.2415725000	-2.8862931000	-1.5673821000	0.6391763949
0.0129687500	0.4919074000	-6.3843633000	-3.6209614000	-0.1938761000	1.1189880982
0.0131250000	-0.3704915000	-2.7748269000	-1.0017092000	0.0616599000	0.9635355726
0.0132812500	0.5238481000	-7.0551621000	-2.6946405000	-1.5673821000	0.6658760571
0.0134375000	1.4181877000	0.0041967000	2.7994007000	1.9781799000	1.1972619126
0.0135937500	-0.5301950000	-0.4749453000	1.6814272000	-0.1299921000	0.7998958460
0.0137500000	0.4599667000	2.2082499000	0.9467589000	-1.8868021000	0.3635232415
0.0139062500	0.5877295000	2.4957351000	3.9812584000	-1.6632081000	0.3788025404
0.0140625000	1.1307214000	-3.6692253000	2.1925008000	-0.0980501000	0.9422592793
0.0142187500	0.1725004000	1.6971651000	2.5438639000	-2.5575841000	0.2458257071
0.0143750000	-0.3704915000	0.1319679000	0.7870484000	0.9879779000	-0.6988834351
0.0145312500	-0.4663136000	1.2180231000	-0.8419987000	0.9560359000	-0.2198018007
0.0146875000	-1.7120009000	1.8249363000	0.4356853000	1.5948759000	0.1640579915
0.0148437500	-0.6579578000	4.0289895000	-2.7904668000	1.7865279000	0.2440005349
0.0150000000	0.9390772000	-0.6985449000	-2.2474511000	3.7349899000	-0.2524463096
0.0151562500	0.5877295000	-2.1040281000	-2.2793932000	1.4351659000	0.0805172515
0.0153125000	1.5778912000	-3.5095113000	-1.2891881000	0.2852539000	0.5069296304
0.0154687500	1.5778912000	-1.8165429000	0.4676274000	1.7545859000	-0.2079121074
0.0156250000	0.6516109000	0.6749955000	1.3939483000	-0.6091221000	-0.6924171107
0.0157812500	-1.0731869000	4.0289895000	2.4160955000	1.0518619000	0.6292161693
0.0159375000	0.6516109000	2.0804787000	1.0106431000	0.7004999000	0.9464311015
0.0160937500	-0.4982543000	0.2597391000	2.2244429000	1.2435139000	-0.0110542462
0.0162500000	0.1405597000	-0.9540873000	3.4382427000	1.5309919000	-0.5553206029
0.0164062500	-1.0731869000	0.0361395000	-0.0115041000	-1.4715561000	0.2322672849
0.0165625000	0.4919074000	-2.1040281000	0.8189905000	-1.5993241000	0.8916759349
0.0167187500	0.3322039000	2.3679639000	0.2440327000	-0.1619341000	-0.0833832140
0.0168750000	0.0127969000	1.5374511000	0.1162643000	-2.3978741000	-0.4371537385
0.0170312500	-0.3066101000	1.1860803000	1.5856009000	-1.5354401000	0.2846758015
0.0171875000	-0.0510845000	1.5374511000	0.5315116000	1.4671079000	-0.3639904062
0.0173437500	-0.5621357000	0.8027667000	2.7994007000	0.0297179000	-0.5876522251
0.0175000000	-2.1591707000	-1.8165429000	0.2440327000	-0.1299921000	-0.4975408651
0.0176562500	-1.2967718000	0.4833387000	2.0966745000	1.1157459000	0.0620569382
0.0178125000	-0.8496020000	-0.7624305000	1.9369640000	0.6685579000	-0.5603267896
0.0179687500	-1.2009497000	-1.1138013000	3.1507638000	-1.3437881000	-0.6710365218
0.0181250000	-1.2648311000	0.1639107000	1.5856009000	-0.0980501000	-0.5251270396
0.0182812500	-0.2746694000	-2.0401425000	4.5242741000	0.3810799000	-0.0004160996
0.0184375000	-2.9576882000	-1.2415725000	3.7257216000	-1.3118461000	-0.1908597840
0.0185937500	-1.3925939000	-2.1359709000	3.3104743000	-1.6632081000	-0.5137588240
0.0187500000	-2.2869335000	-2.9984265000	4.7798109000	0.0936019000	-0.2286669229
0.0189062500	-2.4785777000	-7.1509905000	1.8730798000	-3.2922501000	-0.3145543129
0.0190625000	-0.1788473000	-2.3595705000	0.2759748000	0.1255439000	-0.6614934785
0.0192187500	-1.0093055000	-1.9123713000	-0.0115041000	-6.3267401000	-0.2454585074
0.0193750000	-0.0830252000	-2.2637421000	-0.0434462000	-2.1742801000	0.5222089293
0.0195312500	-1.8078230000	-2.7428841000	0.2440327000	-3.0047721000	0.2691879115
0.0196875000	-1.9355858000	-1.9443141000	-0.2989830000	-4.8893501000	0.0393205071
0.0198437500	0.4280260000	-5.3621937000	0.2759748000	-1.2799041000	-0.4322518474
0.0200000000	-2.3508149000	-8.2051029000	2.4799797000	-3.1964241000	-0.4272456607
0.0201562500	-0.2107880000	-4.1803101000	2.9591112000	0.0616599000	-0.3245666862
0.0203125000	-1.6161788000	-2.0401425000	3.5660111000	1.3073979000	0.0416150093
0.0204687500	-1.2967718000	0.9624807000	4.0451426000	-2.3978741000	0.3173203104
0.0206250000	-1.1690090000	0.4833387000	5.6741897000	0.1574859000	0.5440588482
0.0207812500	-0.5301950000	1.9527075000	2.9910533000	-2.9728301000	0.0680017849
0.0209375000	0.6516109000	0.7708239000	2.7035744000	-1.1521361000	-0.3869875762
0.0210937500	0.8113144000	-4.0205961000	4.0451426000	-0.2258181000	-0.2724189085
0.0212500000	3.5901553000	-4.6913949000	0.8189905000	-1.4715561000	-0.0781162885
0.0214062500	0.2044411000	-8.3328741000	0.4995695000	1.9142959000	0.1452847915
0.0215625000	1.9931203000	-3.6372825000	-1.7683196000	1.1476879000	0.3379186826
0.0217187500	2.3444680000	-0.3152313000	1.8091956000	0.0936019000	0.0871400193
0.0218750000	-1.8717044000	2.1443643000	-1.9599722000	3.3516859000	0.3454279626
0.0220312500	1.2584842000	0.7388811000	-0.2989830000	-1.3118461000	0.3982536615
0.0221875000	-0.0191438000	3.2304195000	-0.5545198000	-0.8646581000	0.0633084849
0.0223437500	0.3322039000	-2.2637421000	-1.9280301000	-0.0980501000	-0.0062566507
0.0225000000	0.7793737000	-1.1776869000	0.9467589000	-2.2062221000	0.2195432271
0.0226562500	0.4280260000	-1.2096297000	-0.8100566000	2.1698319000	0.4421620904
0.0228125000	1.8653575000	1.3138515000	-0.3948093000	0.3810799000	0.1570701893
0.0229687500	-0.6260171000	1.9846503000	-1.5447249000	1.2754559000	0.0786920793
0.0231250000	1.9931203000	4.4761887000	-1.7363775000	3.0961499000	0.3746828660
0.0232812500	0.8432551000	1.8568791000	-1.0655934000	1.0518619000	0.2759149749
0.0234375000	1.2584842000	1.3138515000	-0.1712146000	3.4155699000	0.1688034393
0.0235937500	2.0570017000	-0.6027165000	-0.4267514000	2.1698319000	0.5266414904
0.0237500000	2.8235785000	-1.1138013000	-2.9821194000	-0.0022241000	0.3761430038
0.0239062500	3.8776216000	-1.1776869000	-3.8445561000	1.8823539000	0.2044725193
0.0240625000	1.3223656000	2.1124215000	-2.9182352000	1.7865279000	0.4882607260
0.0242187500	3.8456809000	1.9527075000	-2.5349300000	2.7767299000	0.1554014604
0.0243750000	1.3223656000	4.9872735000	-1.4488986000	2.2656579000	0.1160820360
0.0245312500	2.0889424000	4.9553307000	-2.0877406000	0.1894279000	0.2197518182
0.0246875000	-0.4663136000	1.8888219000	-1.2572460000	3.4155699000	0.4025297793
0.0248437500	0.4599667000	2.1124215000	-1.2253039000	0.1894279000	0.2919764904
0.0250000000	0.3960853000	0.8347095000	1.4578325000	1.1796299000	-0.1673932840
0.0251562500	1.0029586000	-0.1874601000	-1.2891881000	2.4253679000	-0.6335944174
0.0253125000	2.2805866000	3.7415043000	-1.0655934000	0.3810799000	-0.4128007262
0.0254687500	0.8432551000	3.4220763000	0.3398590000	4.6932499000	0.1637972526
0.0256250000	1.1307214000	4.1887035000	-2.5988142000	1.1157459000	-0.1805866718
0.0257812500	0.2363818000	4.3484175000	-2.6307563000	-0.5771801000	-0.5790999896
0.0259375000	0.5877295000	4.9553307000	-1.4808407000	2.6489619000	0.0095962738
0.0260937500	-0.0510845000	2.3999067000	-1.0655934000	-0.0341661000	-0.0265421362
0.0262500000	-2.4146963000	2.0485359000	-2.8543510000	0.3810799000	-0.6290575607
0.0264062500	1.9931203000	2.7193347000	-1.2891881000	1.8504119000	-0.4106626674
0.0265625000	0.4919074000	0.5791671000	-2.0557985000	0.1574859000	-0.0557970396
0.0267187500	0.4599667000	-2.6151129000	-3.7167877000	1.4671079000	0.0559556482
0.0268750000	0.8751958000	3.9012183000	-2.3752195000	0.1255439000	-0.1392334840
0.0270312500	-0.9454241000	3.3581907000	-3.1418299000	1.7545859000	-0.4755866507
0.0271875000	0.3641446000	1.8888219000	-1.5127828000	0.0297179000	-0.0961594196
0.0273437500	-2.5424591000	2.1763071000	-0.1712146000	-0.0022241000	0.0475598560
0.0275000000	-0.9773648000	2.7193347000	-1.1933618000	0.7963259000	-0.2223048940
0.0276562500	-2.0952893000	-0.6027165000	0.8828747000	0.1894279000	-0.6152905474
0.0278125000	-1.2328904000	-4.2761385000	2.2244429000	0.5088479000	-0.6116402029
0.0279687500	-0.4663136000	1.7929935000	2.2563850000	-1.1840781000	-0.1229633774
0.0281250000	-0.8496020000	1.9207647000	3.7257216000	0.7004999000	0.0581980026
0.0282812500	-0.5621357000	1.9527075000	3.4701848000	2.0420639000	-0.1933107296
0.0284375000	-2.7660440000	-1.7526573000	3.1827059000	-1.7270921000	0.0210166371
0.0285937500	-0.6898985000	-1.8484857000	1.0745273000	0.0616599000	0.1629628882
0.0287500000	-1.5203567000	-1.6248861000	-0.8100566000	-0.4174701000	-0.4524851851
0.0289062500	-1.9675265000	-1.9123713000	-1.5766670000	-2.9089461000	-0.1264572785
0.0290625000	0.9071365000	-4.4997381000	-3.0140615000	-2.1423381000	0.1442939838
0.0292187500	-1.3287125000	-1.1138013000	-0.5545198000	0.0936019000	0.2406109293
0.0293750000	2.2167052000	0.8666523000	-0.5545198000	-1.6312661000	0.0734251538
0.0295312500	-2.7021626000	-1.4332293000	-3.7167877000	-2.2381641000	-0.1411629518
0.0296875000	1.8334168000	-1.4332293000	2.6396902000	1.0199199000	-0.1165492007
0.0298437500	-2.8938068000	-0.2194029000	0.5634537000	-0.0341661000	-0.0241433385
0.0300000000	1.0348993000	1.7291079000	1.4897746000	-1.4715561000	0.2362305160
0.0301562500	-3.7881464000	-4.2761385000	0.7231642000	0.7324419000	0.0838025615
0.0303125000	-1.9675265000	-3.7331109000	2.5758060000	-0.5132961000	-0.2031145118
0.0304687500	0.8113144000	-2.4553989000	0.4356853000	-0.4174701000	0.2834764026
0.0306250000	-1.2967718000	0.0361395000	0.8509326000	-0.8007741000	0.3154429904
0.0307812500	-1.9994672000	0.3875103000	2.0327903000	-1.0563101000	0.0877657926
0.0309375000	-3.5006801000	-1.0499157000	0.9148168000	1.7226439000	0.4331926726
0.0310937500	0.2044411000	-0.9540873000	0.6912221000	-0.4813541000	0.2324237282
0.0312500000	-1.5203567000	-1.7207145000	-1.2572460000	0.4769059000	0.0485506638
0.0314062500	1.5140098000	-4.0525389000	-1.6405512000	0.7963259000	0.1004898504
0.0315625000	-0.2746694000	-3.0303693000	-2.7904668000	-2.4298161000	-0.0209623240
0.0317187500	1.5140098000	-0.8582589000	-1.5127828000	0.4449639000	0.3822964415
0.0318750000	-0.0830252000	0.8985951000	-2.2793932000	-1.5354401000	0.3561704049
0.0320312500	1.8014761000	4.3164747000	-0.9058829000	-1.1521361000	0.4232845949
0.0321875000	-2.5424591000	0.9944235000	-0.5545198000	-1.6951501000	0.2407152249
0.0323437500	0.3641446000	2.2401927000	-0.7781145000	0.4769059000	0.4954571193
0.0325000000	-2.0633486000	-0.1235745000	0.4356853000	0.3491379000	0.2927587071
0.0326562500	0.1086190000	-1.7207145000	0.9467589000	-0.4174701000	-0.2046267974
0.0328125000	-1.2648311000	-3.6053397000	-1.5127828000	3.7669319000	0.2070799082
0.0329687500	0.8113144000	2.9109915000	-0.8739408000	-0.3855281000	0.4561376949
0.0331250000	-0.8176613000	1.7610507000	-1.8322038000	2.6489619000	0.3788025404
0.0332812500	-0.4024322000	4.9233879000	-2.5988142000	1.0838039000	0.2586019126
0.0334375000	-0.8176613000	2.6554491000	-4.8986454000	-1.2479621000	0.1999356626
0.0335937500	0.4280260000	2.4957351000	-5.1861243000	1.8504119000	0.1230176904
0.0337500000	-0.2746694000	0.1319679000	-3.2376562000	1.0838039000	0.2208990693
0.0339062500	0.5557888000	-0.0277461000	-3.1098878000	1.2115719000	0.3999223904
0.0340625000	1.3223656000	-4.8511089000	-1.4169565000	3.1280919000	0.2475465838
0.0342187500	1.8972982000	1.4735655000	-1.5766670000	0.2852539000	0.5857249226
0.0343750000	1.4181877000	-0.4110597000	-1.6086091000	0.6046739000	0.8405711126
0.0345312500	0.9390772000	4.1567607000	1.1064694000	0.2213699000	0.7847208426
0.0346875000	-0.3066101000	1.2180231000	-1.0655934000	-2.8450621000	0.4593708571
0.0348437500	1.0987807000	3.0068199000	1.2661799000	2.4573099000	0.2341967526
0.0350000000	-0.6898985000	-3.6372825000	0.7551063000	-1.6632081000	-0.0119929062
0.0351562500	0.2363818000	-0.2832885000	0.7870484000	0.6685579000	-0.2790938240
0.0353125000	-0.3385508000	-2.7109413000	-0.1073304000	0.1894279000	-0.0508430007
0.0354687500	0.5238481000	1.4096799000	-0.7461724000	0.1255439000	-0.0627848418
0.0356250000	-1.2328904000	1.6332795000	-1.2253039000	1.4351659000	-0.3400545762
0.0357812500	0.1405597000	1.4096799000	-0.6503461000	-1.7590341000	-0.5573022185
0.0359375000	-2.4466370000	1.6013367000	-3.4931930000	-0.2897021000	-0.4716755674
0.0360937500	2.1528238000	0.6430527000	-1.6724933000	0.2533119000	-0.4427856985
0.0362500000	-2.7979847000	-1.9123713000	-0.0434462000	0.0936019000	-0.2909313696
0.0364062500	0.5238481000	-4.8191661000	0.4037432000	1.5948759000	-0.4872677529
0.0365625000	-0.0191438000	0.0361395000	2.8313428000	-0.1299921000	-0.4642705829
0.0367187500	-0.7537799000	-1.5610005000	2.6396902000	0.5407899000	-0.2288233662
0.0368750000	0.5557888000	2.2721355000	3.9812584000	0.7963259000	-0.0250819985
0.0370312500	-1.7439416000	-2.3915133000	4.1090268000	-1.9187441000	0.0491764371
0.0371875000	0.3960853000	-1.4332293000	3.1188217000	-1.5354401000	0.4041463604
0.0373437500	0.0127969000	-4.3400241000	3.9493163000	-2.2701061000	0.2482245049
0.0375000000	-1.5842381000	-4.4677953000	2.5119218000	-2.0784541000	-0.0527203207
0.0376562500	2.0570017000	-7.8856749000	3.4382427000	-1.0243681000	-0.2189152885
0.0378125000	-0.4982543000	-3.7969965000	0.9787010000	-3.1644821000	-0.0488092374
0.0379687500	-0.1788473000	-2.1679137000	0.9467589000	-2.6534101000	-0.0100112907
0.0381250000	-2.5424591000	-5.0747085000	2.2244429000	-0.6730061000	-0.1509145862
0.0382812500	-2.3827556000	-4.1483673000	0.5315116000	-2.5895261000	-0.1406936218
0.0384375000	-1.7758823000	-0.8582589000	1.3620062000	-0.2897021000	-0.1411629518
0.0385937500	-0.3385508000	-1.8804285000	3.1188217000	-0.1619341000	-0.0538154240
0.0387500000	-2.4146963000	-1.9123713000	2.7355165000	-4.2505101000	-0.3308765674
0.0389062500	0.2683225000	-2.5192845000	3.0868796000	-0.4494121000	0.0515752349
0.0390625000	1.4501284000	-3.2220261000	5.2908845000	0.9560359000	-0.0297752985
0.0392187500	0.2683225000	0.1639107000	3.7896058000	-1.0243681000	0.2069756126
0.0393750000	0.9390772000	-2.7109413000	3.7896058000	1.7545859000	0.4488891538
0.0395312500	-1.2967718000	-5.4260793000	2.3202692000	-1.4715561000	0.3172160149
0.0396875000	-0.5940764000	0.4194531000	1.8411377000	1.3393399000	0.1142568638
0.0398437500	-0.5940764000	-1.4012865000	1.5217167000	-1.4076721000	0.3018845682
0.0400000000	-0.5301950000	-1.4012865000	0.8189905000	-1.8229181000	0.1252600449
0.0401562500	1.0029586000	-1.7526573000	0.8509326000	0.0297179000	0.0784313404
0.0403125000	0.4599667000	-1.4971149000	-0.9697671000	1.0838039000	-0.1058067585
0.0404687500	0.6516109000	-1.5929433000	1.0425852000	0.4130219000	-0.1984212118
0.0406250000	0.0766783000	0.0041967000	-1.2891881000	-0.7049481000	-0.1358438785
0.0407812500	-3.6923243000	0.4513959000	0.4037432000	-1.2160201000	0.5072946649
0.0409375000	-0.9134834000	0.8666523000	-0.4906356000	-1.1201941000	0.6559679793
0.0410937500	-4.2033755000	1.0902519000	-0.2031567000	0.9879779000	-0.1598318562
0.0412500000	1.8334168000	2.1124215000	-0.3628672000	-1.8868021000	-0.1947708674
0.0414062500	-0.7218392000	-0.5068881000	0.3398590000	4.1182939000	0.1961288749
0.0415625000	1.8972982000	-0.2832885000	-0.6503461000	-0.8007741000	0.2401415993
0.0417187500	1.3223656000	2.1763071000	0.7551063000	2.0740059000	0.0647686226
0.0418750000	1.1626621000	-0.4430025000	-1.5447249000	0.5727319000	0.3503820015
0.0420312500	0.5557888000	1.1860803000	-0.4267514000	-0.3216441000	0.3428205738
0.0421875000	0.6196702000	0.6111099000	-2.3113353000	3.2239179000	0.2111474349
0.0423437500	2.1208831000	-1.2735153000	-0.1073304000	1.4351659000	0.0864099504
0.0425000000	-0.5621357000	0.2277963000	-3.2376562000	0.8602099000	0.1003334071
0.0426562500	1.0987807000	0.0041967000	-3.2376562000	2.2337159000	0.0688361493
0.0428125000	-1.7120009000	1.5055083000	-2.5349300000	1.0199199000	0.5708628060
0.0429687500	1.7695354000	2.8471059000	-4.0042666000	0.5407899000	0.3728576938
0.0431250000	0.4599667000	-1.6248861000	-2.5349300000	-0.3855281000	0.1870551615
0.0432812500	-1.4884160000	-2.1040281000	-3.2376562000	0.3491379000	0.3990880260
0.0434375000	3.1749262000	-1.2096297000	-0.0753883000	0.1574859000	0.1172814349
0.0435937500	-1.8717044000	-3.5414541000	-3.6209614000	-0.7368901000	-0.2713759529
0.0437500000	3.8137402000	-1.8484857000	-1.5127828000	0.9879779000	-0.3357263107
0.0439062500	-2.7341033000	4.4123031000	-5.3138927000	-0.4494121000	-0.3923587974
0.0440625000	2.1208831000	4.9872735000	-0.6503461000	0.7324419000	-0.2961982951
0.0442187500	0.7154923000	-1.8165429000	-3.2376562000	-0.4494121000	-0.1097699896
0.0443750000	-1.8717044000	0.5791671000	-3.3654246000	-0.8966001000	-0.2956768174
0.0445312500	2.0250610000	0.5152815000	0.5315116000	2.2017739000	-0.5574586618
0.0446875000	2.8235785000	-1.7207145000	-0.7142303000	-0.6730061000	-0.4709976462
0.0448437500	-1.7758823000	1.5693939000	1.2022957000	1.9142959000	-0.2294491396
0.0450000000	3.6220960000	3.8053899000	0.0204380000	0.7324419000	-0.3941839696
0.0451562500	-0.7218392000	1.5055083000	-0.4586935000	2.2017739000	-0.2054090140
0.0453125000	3.1110448000	2.9109915000	-1.7363775000	2.2656579000	-0.0980367396
0.0454687500	-0.3385508000	1.4416227000	-1.0017092000	1.9781799000	-0.0845304651
0.0456250000	0.9071365000	-2.5831701000	-3.7167877000	2.2975999000	-0.3417233051
0.0457812500	0.0766783000	-1.1776869000	-5.5055453000	-1.2479621000	-0.4028926485
0.0459375000	0.2044411000	0.6749955000	-0.7461724000	0.2852539000	0.0306639760
0.0460937500	-0.4663136000	-1.3374009000	-3.3654246000	1.4671079000	0.2151628138
0.0462500000	1.0668400000	3.1665339000	1.1703536000	-0.9285421000	-0.2262681251
0.0464062500	-0.0510845000	1.6013367000	1.9369640000	1.5309919000	-0.1629607229
0.0465625000	0.7154923000	-1.7526573000	0.4676274000	0.2213699000	-0.1027821874
0.0467187500	-1.3606532000	-1.5610005000	-1.2891881000	-1.6951501000	0.0791614093
0.0468750000	-0.1788473000	0.6430527000	2.8952270000	2.1378899000	0.1798066204
0.0470312500	-0.8176613000	2.3679639000	0.3398590000	-0.1938761000	-0.1072668962
0.0471875000	-0.0830252000	0.5791671000	3.3743585000	-1.9187441000	-0.1465341729
0.0473437500	-1.2967718000	1.6971651000	-0.8739408000	3.4794539000	-0.0960551240
0.0475000000	2.1208831000	1.7929935000	-0.0434462000	-1.0243681000	-0.0628891374
0.0476562500	-0.7218392000	3.0068199000	-1.0336513000	-1.0882521000	-0.1158712796
0.0478125000	0.3322039000	1.1221947000	1.2342378000	2.2656579000	0.2934366282
0.0479687500	1.0029586000	-0.2832885000	-1.3850144000	-2.3020481000	0.4341313326
0.0481250000	-0.6260171000	0.7069383000	-0.8100566000	2.2017739000	0.1089899382
