%
% Convert TDMS to ASCII v1.2 
% File created on 10-4-2026 16:22:11
%
% For Matlab use: 
Input=dlmread('11 1 s1200 healthy.dat','\t',[8 0 32817 5])

Time     	ch 0     	ch 1     	ch 2     	ch 3     	ch 4     	
0.0035937500	0.6196702000	-1.8484857000	0.6592800000	0.2533119000	0.3070471982
0.0037500000	1.8014761000	-0.2194029000	-3.1098878000	-0.1299921000	0.2793045804
0.0039062500	1.3543063000	0.4513959000	-2.5029879000	0.6685579000	0.3144521826
0.0040625000	1.2904249000	-0.8582589000	-1.3530723000	1.1476879000	0.3293142993
0.0042187500	0.7793737000	0.7708239000	-4.4514560000	-0.4494121000	0.4019040060
0.0043750000	-0.1149659000	2.4957351000	-1.5127828000	1.8504119000	0.4309503182
0.0045312500	1.4501284000	1.3138515000	-2.5988142000	1.3712819000	0.4899294549
0.0046875000	0.8432551000	1.2499659000	-0.4586935000	1.0199199000	0.5493257738
0.0048437500	2.4402901000	1.0583091000	0.2759748000	3.5113959000	0.5913568826
0.0050000000	2.5361122000	1.0583091000	-4.0362087000	1.9781799000	0.5442152915
0.0051562500	1.2584842000	1.5374511000	-2.5029879000	2.2017739000	0.5132395115
0.0053125000	2.5361122000	3.5179047000	-4.0042666000	2.2975999000	0.5248163182
0.0054687500	-0.1149659000	1.9846503000	-1.4488986000	1.4032239000	0.3397438549
0.0056250000	1.7695354000	4.1567607000	-4.3875718000	1.8504119000	0.1523247415
0.0057812500	-1.2648311000	1.7291079000	-1.8960880000	2.2017739000	0.1289625371
0.0059375000	2.3444680000	2.5596207000	-4.7389349000	1.4990499000	0.0988211215
0.0060937500	-1.6161788000	0.5791671000	-2.4071616000	0.7963259000	0.0700876960
0.0062500000	3.0791041000	2.9748771000	-4.3236876000	1.3393399000	0.0949100382
0.0064062500	0.2683225000	1.4735655000	-2.0238564000	0.5727319000	-0.0515730696
0.0065625000	1.5140098000	3.9331611000	-5.0902980000	2.1059479000	-0.0513123307
0.0067187500	0.1086190000	2.6554491000	-1.0336513000	0.1894279000	-0.1029386307
0.0068750000	-0.4024322000	3.0387627000	-3.7487298000	1.3073979000	-0.1677583185
0.0070312500	-0.8496020000	0.9624807000	-0.8419987000	0.3810799000	-0.3154408251
0.0071875000	-1.1370683000	2.6554491000	-2.2793932000	0.3171959000	-0.4428899940
0.0073437500	-0.7537799000	3.2304195000	0.3398590000	1.0518619000	-0.5570414796
0.0075000000	-1.0412462000	3.5179047000	-2.4071616000	-0.7049481000	-0.5822288562
0.0076562500	-0.3704915000	1.8249363000	0.7870484000	0.8602099000	-0.6112230207
0.0078125000	-0.3066101000	2.0804787000	-1.1294776000	0.8921519000	-0.6691070540
0.0079687500	-1.3287125000	1.8568791000	-0.1392725000	0.0936019000	-0.6634750940
0.0081250000	-0.4024322000	1.7291079000	-1.7044354000	-0.0341661000	-0.6392263774
0.0082812500	-2.4466370000	-0.2194029000	-4.6750507000	-1.3757301000	-0.6186280051
0.0084375000	-0.8176613000	-1.1776869000	-0.3628672000	-0.0980501000	-0.5109428440
0.0085937500	-0.7857206000	1.4416227000	-1.4169565000	1.0838039000	-0.5050501451
0.0087500000	-0.8176613000	1.5055083000	-1.9280301000	0.1574859000	-0.4146780462
0.0089062500	-0.9134834000	1.1541375000	-1.3850144000	0.2533119000	-0.2819619518
0.0090625000	-0.1469066000	0.4194531000	-1.5447249000	0.0616599000	-0.2397222518
0.0092187500	0.3322039000	-1.1138013000	-0.1073304000	-0.6730061000	-0.0999662074
0.0093750000	0.4599667000	0.5152815000	0.5634537000	0.7324419000	-0.0999662074
0.0095312500	0.2363818000	-3.8289393000	1.0106431000	0.2533119000	-0.0460975529
0.0096875000	-0.6898985000	-2.6789985000	0.7870484000	-0.1938761000	0.0339492860
0.0098437500	-0.0830252000	-1.9762569000	1.3620062000	-1.3437881000	0.0124644015
0.0100000000	-1.1690090000	0.7069383000	0.9148168000	-0.4494121000	-0.0659658562
0.0101562500	-0.7537799000	-0.8263161000	2.8313428000	-1.5034981000	0.0081361360
0.0103125000	-1.2328904000	-1.1138013000	0.8509326000	-0.5452381000	0.0189307260
0.0104687500	-0.5301950000	-2.7428841000	2.3841534000	-1.2160201000	0.1372018860
0.0106250000	-0.6579578000	-2.7428841000	1.0745273000	-1.6951501000	0.1182722426
0.0107812500	-0.4024322000	-0.6985449000	2.7355165000	-0.8646581000	0.0795785915
0.0109375000	-0.1788473000	-1.5610005000	0.4037432000	-1.0243681000	0.1607205338
0.0110937500	-1.1051276000	-1.1776869000	1.6814272000	-0.8007741000	0.1927392693
0.0112500000	0.2683225000	0.0680823000	0.9467589000	-1.0243681000	0.2490588693
0.0114062500	-0.8815427000	0.5152815000	0.0843222000	-0.1619341000	0.3136699660
0.0115625000	-0.3066101000	-2.6151129000	-0.7781145000	-1.2160201000	0.3847473871
0.0117187500	0.2683225000	-0.9221445000	0.2120906000	0.5727319000	0.4135851082
0.0118750000	2.1847645000	0.3875103000	2.1605587000	3.1600339000	0.5369667504
0.0120312500	0.5877295000	-1.6887717000	-0.0753883000	-0.5771801000	0.4193213638
0.0121875000	1.6737133000	-0.0916317000	-0.0115041000	1.5629339000	0.4507143260
0.0123437500	1.2584842000	-1.2096297000	1.1703536000	0.3810799000	0.5424944149
0.0125000000	1.6098319000	0.2916819000	1.3300641000	1.5309919000	0.5775898693
0.0126562500	0.5877295000	0.4194531000	3.1507638000	0.7004999000	0.6067926249
0.0128125000	1.3862470000	0.1319679000	0.9787010000	0.6046739000	0.6223848104
0.0129687500	-0.4343729000	-0.8902017000	4.3326215000	1.1476879000	0.5543319604
0.0131250000	1.8014761000	-0.7304877000	0.5634537000	0.3491379000	0.6557593882
0.0132812500	-0.2107880000	0.8027667000	1.1703536000	0.2852539000	0.6773485682
0.0134375000	1.7695354000	0.8027667000	0.5315116000	0.2213699000	0.4748065993
0.0135937500	0.7793737000	0.4833387000	-0.8419987000	0.9560359000	0.3514249571
0.0137500000	1.4501284000	0.5152815000	0.4037432000	0.8921519000	0.3284799349
0.0139062500	0.1725004000	-0.0277461000	-1.1614197000	0.0616599000	0.2578718438
0.0140625000	0.4599667000	0.7388811000	-0.8739408000	0.2533119000	0.1799630638
0.0142187500	0.7793737000	1.9207647000	-0.6503461000	-0.0980501000	0.0691490360
0.0143750000	-0.4343729000	-1.2096297000	-0.0753883000	1.4990499000	-0.0143395562
0.0145312500	1.0348993000	0.8027667000	0.5315116000	0.2533119000	-0.0826009974
0.0146875000	0.1086190000	3.4859619000	-0.4906356000	0.6046739000	-0.0623676596
0.0148437500	0.6516109000	0.9944235000	-0.2670409000	1.0838039000	-0.2068691518
0.0150000000	-0.9773648000	-0.2194029000	0.8509326000	0.5088479000	-0.2147956140
0.0151562500	0.5557888000	3.2304195000	0.5634537000	0.8921519000	-0.1615527329
0.0153125000	-0.7537799000	1.4735655000	2.9591112000	0.7643839000	-0.3014652207
0.0154687500	-0.4982543000	0.8027667000	0.1482064000	0.0616599000	-0.4206750407
0.0156250000	-1.0731869000	0.1000251000	1.5536588000	0.8602099000	-0.4895101074
0.0157812500	0.0127969000	-1.5610005000	1.3939483000	0.9240939000	-0.4133222040
0.0159375000	-0.4024322000	-0.9540873000	-0.3948093000	0.6685579000	-0.4756387985
0.0160937500	-0.0510845000	0.5791671000	0.5634537000	-0.3855281000	-0.4375709207
0.0162500000	-1.2648311000	0.0361395000	-2.1196827000	-0.7368901000	-0.4742829562
0.0164062500	-0.7857206000	-2.8706553000	-1.3850144000	-2.0465121000	-0.4069601751
0.0165625000	-1.0412462000	2.6873919000	-0.8739408000	-1.1201941000	-0.3963741762
0.0167187500	-1.3287125000	-0.9540873000	1.3620062000	-0.6091221000	-0.4382488418
0.0168750000	-0.4663136000	-3.6372825000	2.8632849000	-1.1840781000	-0.4440893929
0.0170312500	-1.3925939000	-0.5707737000	2.5119218000	-0.5452381000	-0.3644075885
0.0171875000	0.3002632000	0.7708239000	4.3006794000	-1.1840781000	-0.3516835307
0.0173437500	-0.8496020000	-1.5929433000	2.7035744000	-1.2160201000	-0.3443306940
0.0175000000	-0.9134834000	-2.6151129000	5.1950582000	-0.2258181000	-0.2721581696
0.0176562500	-0.2746694000	0.3236247000	2.3841534000	-1.4396141000	-0.2427468229
0.0178125000	-1.0731869000	-1.5610005000	4.9714635000	-0.1938761000	-0.2612592840
0.0179687500	-1.4884160000	-1.2735153000	0.6592800000	-0.7368901000	-0.2477530096
0.0181250000	-1.8397637000	-0.6666021000	2.1286166000	-1.7590341000	-0.1419451685
0.0182812500	-1.4884160000	-1.4012865000	0.0204380000	-0.8327161000	-0.0505822618
0.0184375000	-1.2328904000	-3.1581405000	3.2146480000	-0.8327161000	0.0064152593
0.0185937500	-0.8496020000	-2.4234561000	0.1162643000	-1.6312661000	0.0343664682
0.0187500000	-0.2746694000	-1.4332293000	1.3939483000	-0.3855281000	0.0519402693
0.0189062500	0.3641446000	-2.5831701000	-1.2891881000	-0.1938761000	0.0974131315
0.0190625000	-1.1370683000	-2.6789985000	2.4799797000	-0.5771801000	0.1904969149
0.0192187500	-0.3066101000	-2.3276277000	1.3939483000	-0.3535861000	0.1573309282
0.0193750000	0.2044411000	-0.8582589000	3.6618374000	-1.1840781000	0.2326323193
0.0195312500	-0.6898985000	-2.3915133000	-0.0115041000	0.2533119000	0.3695723838
0.0196875000	0.1086190000	-3.0942549000	3.0868796000	-1.7909761000	0.4122292660
0.0198437500	0.7474330000	-0.7304877000	1.5856009000	-0.9285421000	0.3813577815
0.0200000000	1.9292389000	-0.3152313000	3.4701848000	0.8282679000	0.4071709315
0.0201562500	0.9710179000	-0.3791169000	1.4897746000	-1.0882521000	0.5146475015
0.0203125000	1.8653575000	-2.7428841000	2.1925008000	1.6587599000	0.4931626171
0.0204687500	0.6835516000	0.1958535000	0.8509326000	0.5088479000	0.4631254971
0.0206250000	2.1847645000	0.7708239000	0.7231642000	1.1157459000	0.4441437060
0.0207812500	0.6835516000	0.8985951000	1.5536588000	1.2435139000	0.4405976571
0.0209375000	0.6516109000	-1.8484857000	-1.8641459000	1.5309919000	0.4684445704
0.0210937500	1.3862470000	1.4735655000	-1.5766670000	-0.2897021000	0.4496192226
0.0212500000	1.1307214000	1.9846503000	-0.8419987000	1.3073979000	0.4312110571
0.0214062500	2.2486459000	1.8249363000	-1.7363775000	1.0199199000	0.4075359660
0.0215625000	1.0029586000	0.3875103000	0.2120906000	2.2337159000	0.3570569171
0.0217187500	3.0471634000	3.8373327000	-0.1073304000	3.0003239000	0.2509361893
0.0218750000	1.4181877000	2.0165931000	-0.8739408000	0.7643839000	0.2462428893
0.0220312500	1.5778912000	1.4735655000	-1.2572460000	3.0961499000	0.2789395460
0.0221875000	1.8653575000	1.4096799000	-0.5225777000	2.0420639000	0.2506754504
0.0223437500	0.8432551000	3.3581907000	-2.4710458000	2.5211939000	0.2045768149
0.0225000000	2.5361122000	3.9651039000	-1.5127828000	2.0101219000	0.1710457938
0.0226562500	-0.4982543000	3.1345911000	-4.5153402000	1.0199199000	0.0562163871
0.0228125000	3.0471634000	2.6554491000	-4.0681508000	2.0420639000	-0.0136094874
0.0229687500	0.0447376000	2.4637923000	-5.8888505000	1.4032239000	-0.0287323429
0.0231250000	2.0570017000	2.4637923000	-2.7904668000	1.8184699000	0.0356180149
0.0232812500	0.5238481000	1.9846503000	-4.3556297000	1.8504119000	-0.0445852674
0.0234375000	0.4280260000	3.5179047000	-1.5447249000	1.9462379000	-0.1559729207
0.0235937500	1.2904249000	3.8053899000	-2.2793932000	2.2975999000	-0.2621457962
0.0237500000	0.1725004000	3.3262479000	-0.8419987000	2.2017739000	-0.3176310318
0.0239062500	0.3960853000	1.0583091000	-1.7044354000	0.8282679000	-0.3792697051
0.0240625000	-0.2107880000	4.6359027000	-1.3211302000	1.6907019000	-0.4846082162
0.0242187500	0.6835516000	4.0289895000	-1.4488986000	0.8921519000	-0.5223632074
0.0243750000	1.4181877000	2.4637923000	-0.1073304000	2.6170199000	-0.5355044474
0.0245312500	-0.7537799000	0.8666523000	-2.8543510000	0.0616599000	-0.5477591751
0.0246875000	1.4820691000	3.4220763000	-0.7781145000	2.0420639000	-0.6124745674
0.0248437500	1.0029586000	1.3138515000	-1.3850144000	3.5433379000	-0.6287446740
0.0250000000	-0.2107880000	1.7929935000	-1.3211302000	0.8921519000	-0.5918240474
0.0251562500	-0.6260171000	0.6430527000	-4.7069928000	0.1894279000	-0.6103365085
0.0253125000	-0.2746694000	0.8666523000	-1.7044354000	0.8282679000	-0.5667409662
0.0254687500	-0.3704915000	0.9624807000	-4.1959192000	-0.0022241000	-0.5068753174
0.0256250000	-1.3925939000	-0.6346593000	-3.3334825000	0.2213699000	-0.4537367318
0.0257812500	0.0127969000	-0.7304877000	-1.8960880000	-0.4174701000	-0.4696939518
0.0259375000	-1.0412462000	0.1319679000	-1.3850144000	-0.0341661000	-0.4619760807
0.0260937500	0.2363818000	1.4416227000	-0.5864619000	-0.4174701000	-0.4894579596
0.0262500000	-0.8496020000	-1.5610005000	0.2440327000	-0.3535861000	-0.3854752907
0.0264062500	-1.1690090000	-2.1679137000	0.9148168000	-0.3535861000	-0.2922872118
0.0265625000	-0.8176613000	-2.1679137000	0.9787010000	-0.4494121000	-0.2873853207
0.0267187500	-0.9773648000	-0.8902017000	1.3939483000	-1.6951501000	-0.1983169162
0.0268750000	-1.9036451000	-3.5733969000	1.1064694000	-0.8327161000	-0.0658615607
0.0270312500	-0.7857206000	-0.9221445000	1.8730798000	-1.6951501000	0.0399462804
0.0271875000	-1.7120009000	-0.0596889000	0.4356853000	-1.5993241000	0.0758239515
0.0273437500	-0.4024322000	-1.6248861000	2.0008482000	-1.2160201000	0.0524617471
0.0275000000	-1.0731869000	-3.2859117000	0.7870484000	-1.4396141000	0.1796501771
0.0276562500	-0.4343729000	-0.5068881000	1.8091956000	-1.0243681000	0.2457735593
0.0278125000	-0.6260171000	-1.8804285000	0.9787010000	-0.9924261000	0.2952096526
0.0279687500	-1.6161788000	-2.1998565000	1.2022957000	-0.6410641000	0.4857576326
0.0281250000	-0.2107880000	-2.1359709000	1.0106431000	-0.0022241000	0.5767033571
0.0282812500	-1.3606532000	-3.3178545000	2.0966745000	-1.3757301000	0.5986575715
0.0284375000	-0.1469066000	-2.9345409000	-3.2057141000	-1.4396141000	0.6528391126
0.0285937500	-1.6161788000	-0.7304877000	-1.6405512000	-0.8007741000	0.7398216060
0.0287500000	0.8113144000	-2.8067697000	-1.7044354000	-1.0563101000	0.7218827704
0.0289062500	-0.5301950000	-1.5929433000	-1.4488986000	0.0616599000	0.7646960960
0.0290625000	0.5238481000	-0.7943733000	0.5315116000	-0.6410641000	0.8574148449
0.0292187500	0.3960853000	-2.9984265000	0.6592800000	0.1894279000	0.7948375115
0.0293750000	-0.1469066000	-1.4332293000	-0.4906356000	-0.0022241000	0.7818005671
0.0295312500	0.4280260000	-0.8902017000	1.8091956000	0.1255439000	0.7447756449
0.0296875000	0.2683225000	-0.0596889000	0.3718011000	0.3491379000	0.6956002904
0.0298437500	0.1405597000	-0.2194029000	2.5119218000	-0.1938761000	0.6085656493
0.0300000000	0.1405597000	0.1319679000	-1.2253039000	0.6366159000	0.4988988726
0.0301562500	0.5877295000	-0.2194029000	2.0327903000	0.1574859000	0.4383031549
0.0303125000	0.0447376000	-0.1235745000	-1.2572460000	-0.3535861000	0.4100390593
0.0304687500	-0.2427287000	1.3457943000	0.7551063000	0.6685579000	0.2873353382
0.0306250000	0.1086190000	2.3999067000	-1.7363775000	-0.1619341000	0.0867228371
0.0307812500	-0.8815427000	1.3138515000	2.2883271000	-0.5132961000	0.0292038382
0.0309375000	-0.1788473000	0.3555675000	-2.0557985000	0.6366159000	0.0283173260
0.0310937500	-1.0731869000	-0.2832885000	-0.4906356000	-1.0882521000	-0.0788463574
0.0312500000	-0.9134834000	0.5791671000	-1.7683196000	0.6685579000	-0.1999334974
0.0314062500	-0.2107880000	0.3555675000	-0.5545198000	0.1574859000	-0.1840805729
0.0315625000	-0.7857206000	1.4416227000	-0.3948093000	0.5088479000	-0.1726080618
0.0317187500	-1.2967718000	1.2180231000	-1.2572460000	-0.9285421000	-0.2754956274
0.0318750000	-0.2107880000	0.1319679000	-2.8543510000	0.2533119000	-0.3951226296
0.0320312500	-1.0093055000	2.0485359000	0.5315116000	-0.2577601000	-0.2959897040
0.0321875000	-0.0510845000	-0.3152313000	-2.1516248000	0.9560359000	-0.3038640185
0.0323437500	-0.1469066000	0.4513959000	-0.0434462000	0.3491379000	-0.3030296540
0.0325000000	-0.0510845000	1.4735655000	-1.8641459000	-0.1938761000	-0.3671714207
0.0326562500	-0.2107880000	-0.0277461000	-0.9378250000	1.8504119000	-0.3943404129
0.0328125000	-0.0830252000	-0.9540873000	-2.2155090000	-0.1619341000	-0.4134786474
0.0329687500	-0.9134834000	1.3138515000	-1.6724933000	0.9560359000	-0.3692051840
0.0331250000	0.6835516000	0.7708239000	-0.0434462000	-0.3855281000	-0.3336925474
0.0332812500	-1.1051276000	-1.7207145000	-2.0557985000	0.0616599000	-0.3711867996
0.0334375000	0.2363818000	0.2277963000	-2.2155090000	-0.2577601000	-0.3790089662
0.0335937500	-1.6800602000	-0.0596889000	0.4676274000	-1.1840781000	-0.5060931007
0.0337500000	-0.1469066000	-1.2735153000	0.0523801000	-0.9285421000	-0.5104735140
0.0339062500	-2.1591707000	-1.5290577000	1.0745273000	-1.0563101000	-0.4997310718
0.0340625000	0.1086190000	0.3555675000	2.5438639000	-1.0882521000	-0.4558226429
0.0342187500	-1.0093055000	-0.8902017000	1.1703536000	0.0297179000	-0.4510771951
0.0343750000	0.0447376000	-0.8582589000	2.1286166000	-1.1201941000	-0.3309808629
0.0345312500	-0.0191438000	-1.5610005000	4.1090268000	-0.0022241000	-0.2535414129
0.0346875000	-0.8496020000	-3.9247677000	-0.0115041000	-0.7368901000	-0.2534892651
0.0348437500	0.0127969000	-1.3374009000	2.3841534000	-0.8646581000	-0.2416517196
0.0350000000	-0.4663136000	-1.2415725000	-0.5864619000	-0.4174701000	-0.1597275607
0.0351562500	0.0127969000	-1.0179729000	0.4037432000	-1.4076721000	-0.1385034151
0.0353125000	-0.3066101000	-2.1359709000	-0.5225777000	-0.6730061000	-0.0604903396
0.0354687500	-0.9454241000	-2.2637421000	2.0008482000	-0.5452381000	-0.0023455674
0.0356250000	-0.4663136000	-2.4234561000	-0.7461724000	-1.4396141000	0.0684711149
0.0357812500	-0.4982543000	-4.4997381000	3.0549375000	-0.1938761000	0.1490915793
0.0359375000	-0.5940764000	-2.2317993000	2.0008482000	-1.9506861000	0.3154951382
0.0360937500	-0.1469066000	-2.3915133000	3.8215479000	-1.2479621000	0.4389289282
0.0362500000	-0.1149659000	-2.7428841000	3.0549375000	0.3810799000	0.4210422404
0.0364062500	0.3960853000	-4.0205961000	5.3228266000	-1.3118461000	0.4293858849
0.0365625000	-0.5621357000	-0.7943733000	2.8632849000	-1.3437881000	0.5370188982
0.0367187500	1.0668400000	-3.0303693000	3.7257216000	-1.3437881000	0.5131352160
0.0368750000	0.1725004000	-3.3497973000	3.5021269000	-0.0341661000	0.4944141638
0.0370312500	1.1626621000	-1.9123713000	2.2883271000	-1.0882521000	0.4927454349
0.0371875000	0.4919074000	-2.0720853000	2.3522113000	-0.0980501000	0.4806471504
0.0373437500	1.4820691000	-3.3817401000	3.3104743000	-0.8327161000	0.4946749026
0.0375000000	0.5238481000	-1.8484857000	1.0425852000	0.5407899000	0.5185064371
0.0376562500	1.3543063000	-2.7748269000	2.8313428000	-0.9924261000	0.4550425915
0.0378125000	0.2683225000	-1.4651721000	-0.6184040000	0.7963259000	0.4139501426
0.0379687500	1.0668400000	0.4194531000	2.1286166000	-0.8007741000	0.4992639071
0.0381250000	0.7474330000	-0.5068881000	1.1384115000	-0.1938761000	0.3682165415
0.0382812500	0.4919074000	-2.8067697000	0.5315116000	0.6685579000	0.2593841293
0.0384375000	-0.3704915000	-0.0277461000	3.1507638000	-0.5771801000	0.2351875604
0.0385937500	-0.4663136000	0.8985951000	0.9148168000	0.5727319000	0.1960245793
0.0387500000	-0.0830252000	-2.1359709000	3.0549375000	0.3810799000	0.0617440515
0.0389062500	-0.6260171000	-0.5068881000	2.6716323000	0.3491379000	0.1014806582
0.0390625000	0.3002632000	0.0361395000	2.5119218000	0.7963259000	0.0807258426
0.0392187500	-0.1788473000	1.6013367000	-0.2670409000	0.3810799000	-0.0226310529
0.0393750000	0.9710179000	-0.3471741000	-0.3309251000	1.0518619000	-0.0061523551
0.0395312500	-0.2427287000	1.6971651000	-1.7363775000	0.4769059000	-0.0320176529
0.0396875000	-0.1149659000	1.0902519000	-2.6626984000	-0.5132961000	-0.0867206718
0.0398437500	0.9710179000	3.6776187000	0.3718011000	1.5948759000	-0.1555557385
0.0400000000	-0.5940764000	1.4416227000	-1.2253039000	0.1894279000	-0.2248079874
0.0401562500	1.2584842000	-0.3152313000	-0.7142303000	0.6046739000	-0.2433725962
0.0403125000	-0.4024322000	2.1763071000	1.4897746000	1.3712819000	-0.2231392585
0.0404687500	1.7695354000	2.8471059000	0.4356853000	0.3171959000	-0.2574524962
0.0406250000	-0.6260171000	0.4194531000	2.8313428000	1.0199199000	-0.4771510840
0.0407812500	1.1946028000	0.2597391000	0.9787010000	1.3073979000	-0.5110471396
0.0409375000	-1.0093055000	1.7610507000	0.9787010000	0.3491379000	-0.5165748040
0.0410937500	0.1725004000	0.9944235000	-1.7363775000	0.2213699000	-0.5867135651
0.0412500000	-1.4245346000	1.6971651000	-1.1933618000	0.5088479000	-0.6137261140
0.0414062500	-0.0510845000	1.5374511000	-0.7142303000	0.8921519000	-0.5788913985
0.0415625000	-1.2967718000	2.1124215000	-2.6626984000	1.2435139000	-0.5156361440
0.0417187500	0.3960853000	1.5374511000	-4.3556297000	-0.1938761000	-0.4962893185
0.0418750000	-0.8176613000	1.3457943000	-1.5127828000	0.6366159000	-0.4765253107
0.0420312500	-0.1788473000	-0.1874601000	-5.1861243000	1.0838039000	-0.5020777218
0.0421875000	0.0127969000	0.8666523000	-0.1712146000	-0.0980501000	-0.3983036440
0.0423437500	0.2044411000	2.6235063000	-6.0166189000	0.9560359000	-0.2590690774
0.0425000000	0.2683225000	1.4416227000	-0.8419987000	0.5727319000	-0.3180482140
0.0426562500	-0.0191438000	1.0902519000	-5.1222401000	0.0297179000	-0.3975735751
0.0428125000	-0.0830252000	0.7708239000	0.6592800000	1.4671079000	-0.3937667874
0.0429687500	0.3322039000	-0.0916317000	-3.9084403000	-0.3216441000	-0.3256617896
0.0431250000	-0.8496020000	0.2277963000	-0.5225777000	-0.0980501000	-0.2283018885
0.0432812500	0.2363818000	0.1958535000	-2.5668721000	1.0518619000	-0.2359676118
0.0434375000	0.4599667000	-0.6027165000	-1.0655934000	-0.4494121000	-0.1379819374
0.0435937500	-0.1469066000	-0.0916317000	-1.8960880000	0.5088479000	-0.1544084874
0.0437500000	0.3641446000	0.0680823000	-0.1712146000	0.0297179000	-0.1513839162
0.0439062500	-0.9134834000	-0.1874601000	-0.6822882000	-0.8646581000	-0.1309941351
0.0440625000	-0.7218392000	0.1958535000	-0.9378250000	-0.1299921000	-0.0772297762
0.0442187500	-0.2107880000	0.4194531000	-0.9697671000	-0.2577601000	-0.0229960874
0.0443750000	-0.6260171000	-0.6985449000	0.1162643000	-0.2258181000	0.0785877838
0.0445312500	-0.2746694000	-0.2513457000	-0.2350988000	0.1255439000	0.1885152993
0.0446875000	-0.0191438000	-0.2194029000	-0.6184040000	-0.9924261000	0.3272805360
0.0448437500	1.7375947000	-1.0499157000	-1.3850144000	0.7324419000	0.3820357026
0.0450000000	0.2363818000	0.0041967000	-3.5251351000	-0.2258181000	0.3845909438
0.0451562500	2.4722308000	-0.5707737000	-0.6503461000	0.7643839000	0.4806471504
0.0453125000	0.2044411000	-1.1138013000	-2.6946405000	0.7643839000	0.5175677771
0.0454687500	1.5459505000	0.0041967000	-2.0238564000	0.7324419000	0.5497429560
0.0456250000	0.3641446000	0.6111099000	-2.0877406000	0.7643839000	0.5314390860
0.0457812500	0.6835516000	-0.5068881000	-3.1098878000	0.7324419000	0.5708628060
0.0459375000	1.4820691000	-0.4430025000	0.4995695000	-0.0341661000	0.5012976704
0.0460937500	0.4919074000	0.2597391000	-1.5766670000	1.2115719000	0.5422336760
0.0462500000	2.2167052000	0.2277963000	0.0523801000	1.5629339000	0.4098304682
0.0464062500	0.4599667000	-0.3471741000	-0.8739408000	-0.4174701000	0.3813577815
0.0465625000	0.3641446000	0.8027667000	-0.7142303000	0.8602099000	0.3363021015
0.0467187500	-0.0830252000	0.2277963000	-0.0753883000	0.3491379000	0.3314002104
0.0468750000	-0.7857206000	0.5472243000	1.2022957000	0.8282679000	0.3030839671
0.0470312500	-0.9454241000	0.8666523000	-0.9378250000	0.2533119000	0.1557664949
0.0471875000	-0.1788473000	-0.0277461000	0.1801485000	-0.0661081000	0.0937627871
0.0473437500	-0.2107880000	1.6652223000	-1.1294776000	0.8602099000	0.0991861560
0.0475000000	1.1307214000	1.2180231000	0.0843222000	-0.1299921000	0.1137353860
0.0476562500	-0.0191438000	2.3040783000	-1.9599722000	0.2213699000	0.0019305504
0.0478125000	1.6737133000	0.5791671000	0.5953958000	0.4130219000	-0.0159039896
0.0479687500	-0.8176613000	2.6554491000	-1.7683196000	0.0936019000	-0.0399441151
0.0481250000	-0.6898985000	0.0680823000	-0.4586935000	0.5088479000	0.0400505760
